epoch,accuracy,loss,val_accuracy,val_loss
28,0.3865030705928802,1.5610544681549072,0.3369565308094024,1.8169270753860476
29,0.3466257750988006,1.7387815713882446,0.4347825944423675,1.6241753101348877
30,0.3865030705928802,1.5712851285934448,0.4456521868705749,1.5970402956008911
31,0.3006134927272796,1.8348461389541624,0.4130434691905975,1.7050085067749023
32,0.3742331266403198,1.6362003087997437,0.4239130318164825,1.6433312892913818
33,0.4355828166007995,1.5508943796157837,0.4673913121223449,1.5139654874801636
34,0.4049079716205597,1.5392659902572632,0.2065217345952987,2.067058801651001
35,0.2914110422134399,1.8949679136276243,0.3695652186870575,1.86492657661438
36,0.3680981695652008,1.7160831689834597,0.4239130318164825,1.6155849695205688
37,0.3865030705928802,1.585668683052063,0.4239130318164825,1.6196339130401611
38,0.4325153231620788,1.4711445569992063,0.4347825944423675,1.5377174615859983
39,0.4447852671146393,1.424087405204773,0.4565217494964599,1.470152497291565
40,0.3435582816600799,1.761228084564209,0.260869562625885,1.7670265436172483
41,0.3650306761264801,1.649330973625183,0.4565217494964599,1.5047553777694702
42,0.4171779155731201,1.5360240936279297,0.489130437374115,1.500159502029419
43,0.4631901979446411,1.4171854257583618,0.4456521868705749,1.658963918685913
44,0.3343558311462402,2.058178424835205,0.27173912525177,1.8926475048065183
45,0.4049079716205597,1.6588093042373655,0.5,1.4646234512329102
46,0.4631901979446411,1.397803544998169,0.489130437374115,1.4100812673568726
47,0.453987717628479,1.4072483777999878,0.4239130318164825,1.5320411920547483
48,0.4171779155731201,1.4314254522323608,0.5,1.3638951778411863
49,0.3834355771541595,1.6381205320358276,0.3695652186870575,1.6623692512512207
50,0.3711656332015991,1.6350610256195068,0.4347825944423675,1.582027554512024
51,0.4417178034782409,1.4799615144729614,0.52173912525177,1.3481361865997314
52,0.4907975494861603,1.3033326864242554,0.47826087474823,1.4151756763458252
53,0.4294478595256805,1.4577828645706177,0.3695652186870575,1.8618130683898928
54,0.3374233245849609,2.2397053241729736,0.489130437374115,1.4880151748657229
55,0.4754601120948791,1.4469295740127563,0.52173912525177,1.3428175449371338
56,0.5337423086166382,1.3287638425827026,0.532608687877655,1.4008978605270386
57,0.4754601120948791,1.3708685636520386,0.510869562625885,1.3551998138427734
58,0.5030674934387207,1.2927262783050537,0.510869562625885,1.3780845403671265
59,0.5184049010276794,1.264179229736328,0.47826087474823,1.2408069372177124
60,0.4386503100395202,1.3531213998794556,0.6086956262588501,1.287033200263977
61,0.401840478181839,3.13259506225586,0.3152174055576324,3.896303176879883
62,0.2883435487747192,3.082113265991211,0.4673913121223449,1.4546704292297363
63,0.4846625626087188,1.3905593156814575,0.52173912525177,1.340058207511902
64,0.453987717628479,1.327242374420166,0.532608687877655,1.2313578128814695
65,0.4907975494861603,1.3077441453933716,0.510869562625885,1.24593186378479
66,0.5429447889328003,1.2066929340362549,0.554347813129425,1.247273325920105
67,0.4263803660869598,1.5666258335113523,0.4347825944423675,1.6122236251831057
68,0.4754601120948791,1.3417600393295288,0.5,1.298169732093811
69,0.546012282371521,1.2099140882492063,0.6195651888847351,1.138522386550903
70,0.5398772954940796,1.2714158296585083,0.5978260636329651,1.2451616525650024
71,0.5644171833992004,1.1539608240127563,0.52173912525177,1.2864779233932495
72,0.493865042924881,1.3150638341903689,0.554347813129425,1.2919689416885376
73,0.5705521702766418,1.142707347869873,0.6413043737411499,1.129704475402832
74,0.5766870975494385,1.241001844406128,0.4565217494964599,1.582962155342102
75,0.4325153231620788,1.6575195789337158,0.5869565010070801,1.2862533330917358
76,0.5552147030830383,1.258924126625061,0.532608687877655,1.2260366678237915
77,0.5276073813438416,1.2384939193725586,0.489130437374115,1.4037234783172607
78,0.5705521702766418,1.110883116722107,0.5652173757553101,1.2267268896102903
79,0.5214723944664001,1.2233728170394895,0.532608687877655,1.3250960111618042
80,0.5797545909881592,1.1450707912445068,0.6521739363670349,1.10693621635437
81,0.5889570713043213,1.093502640724182,0.3152174055576324,2.11027193069458
82,0.4049079716205597,1.7349843978881836,0.29347825050354,1.9385851621627808
83,0.4601227045059204,1.4934700727462769,0.5,1.259395718574524
84,0.5736196041107178,1.1345020532608032,0.5760869383811951,1.2297786474227903
85,0.5705521702766418,1.1287918090820312,0.554347813129425,1.3217891454696655
86,0.5368098020553589,1.262589931488037,0.5869565010070801,1.3060935735702517
87,0.5828220844268799,1.1900445222854614,0.5978260636329651,1.243506908416748
88,0.5981594920158386,1.1053004264831543,0.6521739363670349,1.038517951965332
89,0.5306748747825623,1.286353349685669,0.4347825944423675,1.752732276916504
90,0.5521472096443176,1.2264279127120972,0.6304348111152649,0.9639784097671508
91,0.546012282371521,1.1822739839553833,0.47826087474823,1.4905743598937988
92,0.5889570713043213,1.1131651401519775,0.6304348111152649,1.1155574321746826
93,0.6165643930435181,0.9738954901695251,0.5978260636329651,1.0692561864852903
94,0.6349693536758423,0.9976539015769958,0.532608687877655,1.3295629024505615
95,0.5184049010276794,1.408516764640808,0.3260869681835174,3.237464904785156
96,0.3742331266403198,2.157414674758911,0.489130437374115,1.2915188074111938
97,0.5766870975494385,1.1982476711273191,0.5760869383811951,1.1550639867782593
98,0.5797545909881592,1.1576240062713623,0.532608687877655,1.1808527708053589
99,0.592024564743042,1.0549479722976685,0.54347825050354,1.2384231090545654
100,0.6533742547035217,0.9918724298477172,0.6086956262588501,1.0760717391967771
101,0.5889570713043213,1.1563245058059692,0.5,1.5944536924362185
102,0.5184049010276794,1.2128314971923828,0.6413043737411499,0.94592946767807
103,0.7116564512252808,0.9056079983711244,0.6413043737411499,0.9687504172325134
104,0.5766870975494385,1.0379881858825684,0.5978260636329651,1.3132963180541992
105,0.5797545909881592,1.0838980674743652,0.6195651888847351,1.0995925664901731
106,0.6226993799209595,0.9654157161712646,0.5,1.267370581626892
107,0.5797545909881592,1.1722615957260132,0.695652186870575,0.9591068625450134
108,0.6564416885375977,0.9300339818000792,0.6521739363670349,0.9829027056694032
109,0.5981594920158386,1.201032042503357,0.282608687877655,2.924372911453247
110,0.4846625626087188,1.764953374862671,0.6413043737411499,1.1851186752319336
111,0.5736196041107178,1.1055299043655396,0.5760869383811951,1.1291987895965576
112,0.6349693536758423,1.0032178163528442,0.54347825050354,1.1279356479644775
113,0.5889570713043213,1.0661858320236206,0.5869565010070801,1.0904874801635742
114,0.6656441688537598,0.9553297758102416,0.6630434989929199,1.0849449634552002
115,0.6134969592094421,1.023706555366516,0.554347813129425,1.3161877393722534
116,0.6073619723320007,1.029105305671692,0.5,1.5699936151504517
117,0.6226993799209595,1.019960641860962,0.5760869383811951,1.0847933292388916
118,0.6595091819763184,0.8767297863960266,0.5978260636329651,1.2225223779678345
119,0.6349693536758423,0.9752436876296996,0.5652173757553101,1.1670138835906982
120,0.6288343667984009,0.9875611662864684,0.5652173757553101,1.4225976467132568
121,0.6441717743873596,0.9298326969146729,0.6521739363670349,1.0316482782363892
122,0.6257668733596802,0.9441298246383668,0.6086956262588501,1.4333590269088743
123,0.6687116622924805,0.9214463233947754,0.4673913121223449,1.6273292303085327
124,0.5337423086166382,1.222667217254639,0.5760869383811951,1.068026065826416
125,0.6472392678260803,1.0226892232894895,0.6304348111152649,0.9937291145324708
126,0.6717791557312012,0.9327154159545898,0.5652173757553101,1.2979658842086792
127,0.6012269854545593,1.056643843650818,0.6086956262588501,1.2194335460662842
128,0.6472392678260803,0.9351704716682434,0.6304348111152649,1.144594430923462
129,0.6533742547035217,0.8743533492088318,0.5869565010070801,1.204216718673706
130,0.6472392678260803,0.9757253527641296,0.6630434989929199,1.1481235027313232
131,0.6840490698814392,0.8046215176582336,0.6630434989929199,0.96763414144516
132,0.5030674934387207,1.943600296974182,0.4456521868705749,2.1764566898345947
133,0.5705521702766418,1.3194376230239868,0.6413043737411499,1.0068330764770508
134,0.6687116622924805,0.8756008148193359,0.6304348111152649,1.0441056489944458
135,0.7147239446640015,0.8257313370704651,0.6630434989929199,1.0397253036499023
136,0.6809815764427185,0.8294857740402222,0.532608687877655,1.319505214691162
137,0.6595091819763184,0.856046736240387,0.6847826242446899,0.9067624807357788
138,0.696319043636322,0.7577328085899353,0.5652173757553101,1.268447756767273
139,0.6687116622924805,0.8732226490974426,0.5652173757553101,1.150750994682312
140,0.6840490698814392,0.8092408180236816,0.6304348111152649,1.1689138412475586
141,0.7085889577865601,0.8226831555366516,0.5760869383811951,1.416663408279419
142,0.6380367875099182,0.8965667486190796,0.54347825050354,1.3249915838241575
143,0.6564416885375977,0.9186180233955384,0.6304348111152649,1.220977783203125
144,0.7331288456916809,0.7265645861625671,0.6086956262588501,1.013102412223816
145,0.745398759841919,0.6946281790733337,0.6521739363670349,1.058595895767212
146,0.7331288456916809,0.7698547840118408,0.5760869383811951,1.1634989976882937
147,0.6411042809486389,0.964771568775177,0.6195651888847351,1.342538356781006
148,0.592024564743042,1.2722786664962769,0.5760869383811951,1.2979917526245115
149,0.6319018602371216,0.97227543592453,0.5869565010070801,1.2262585163116455
150,0.7300613522529602,0.7867886424064636,0.5978260636329651,1.256279706954956
151,0.6840490698814392,0.8135010600090027,0.6304348111152649,0.978810489177704
152,0.7607361674308777,0.6312411427497864,0.6304348111152649,1.1632343530654907
153,0.6748466491699219,0.932993233203888,0.4673913121223449,1.6618720293045044
154,0.5828220844268799,1.183851718902588,0.6195651888847351,1.1273597478866575
155,0.7331288456916809,0.772140622138977,0.6630434989929199,1.098152995109558
156,0.7361963391304016,0.7249816060066223,0.6630434989929199,1.038546800613403
157,0.7300613522529602,0.7253872752189636,0.6630434989929199,1.103296160697937
158,0.7331288456916809,0.6937050223350525,0.6521739363670349,1.144007444381714
159,0.6196318864822388,1.1436840295791626,0.5760869383811951,1.43863046169281
160,0.6012269854545593,1.1008291244506836,0.6304348111152649,1.055159568786621
161,0.6932515501976013,0.8970881700515747,0.54347825050354,1.133352518081665
162,0.696319043636322,0.8004266619682312,0.6304348111152649,1.0396134853363037
163,0.6840490698814392,0.7771792411804199,0.6195651888847351,1.05992329120636
164,0.7515337467193604,0.6738660335540771,0.6086956262588501,1.2014373540878296
165,0.699386477470398,0.8046268224716187,0.6195651888847351,1.143358588218689
166,0.7147239446640015,0.7480062246322632,0.6195651888847351,0.9428158402442932
167,0.7331288456916809,0.742158830165863,0.6630434989929199,1.2738529443740845
168,0.7668711543083191,0.6407374143600464,0.5869565010070801,1.8700767755508425
169,0.5245398879051208,1.459291696548462,0.554347813129425,1.293703556060791
170,0.6840490698814392,0.8184371590614319,0.6739130616188049,0.9799591302871704
171,0.7177914381027222,0.7560421228408813,0.6413043737411499,1.1226763725280762
172,0.7392638325691223,0.6660093665122986,0.6413043737411499,1.014715313911438
173,0.7944785356521606,0.6487913727760315,0.6847826242446899,1.176284909248352
174,0.7515337467193604,0.6920765042304993,0.6195651888847351,1.0701985359191897
175,0.6012269854545593,1.0251340866088867,0.6195651888847351,1.1277042627334597
176,0.7331288456916809,0.770598292350769,0.6739130616188049,0.9982892870903016
177,0.7331288456916809,0.6973208785057068,0.6521739363670349,1.167301893234253
178,0.7607361674308777,0.7083930969238281,0.6847826242446899,1.1010302305221558
179,0.7055214643478394,0.6965228319168091,0.6630434989929199,1.0808943510055542
180,0.7638036608695984,0.6170611381530762,0.47826087474823,1.8001052141189575
181,0.4386503100395202,2.0018246173858643,0.5652173757553101,1.2779836654663086
182,0.6717791557312012,0.9227380752563475,0.6413043737411499,1.0401099920272827
183,0.7914110422134399,0.6189696788787842,0.6086956262588501,0.9096179008483888
184,0.7975460290908813,0.6206969022750854,0.6847826242446899,0.9612585306167604
185,0.7975460290908813,0.5404589772224426,0.6413043737411499,1.131433606147766
186,0.7638036608695984,0.6298007369041443,0.6847826242446899,1.18352472782135
187,0.800613522529602,0.5142039060592651,0.6630434989929199,1.1668696403503418
188,0.7208588719367981,0.7234017848968506,0.72826087474823,0.9580146074295044
189,0.8067484498023987,0.5699949860572815,0.6304348111152649,1.127323865890503
190,0.7699386477470398,0.7770256400108337,0.3695652186870575,2.489132642745972
191,0.4662576615810394,1.6710691452026367,0.5652173757553101,1.2571709156036377
192,0.7085889577865601,0.8397023677825928,0.6521739363670349,1.045699119567871
193,0.7668711543083191,0.6864341497421265,0.6086956262588501,1.1146970987319946
194,0.7668711543083191,0.6746953725814819,0.6086956262588501,1.437494874000549
195,0.7914110422134399,0.615583062171936,0.6304348111152649,1.0533627271652222
196,0.800613522529602,0.5763277411460876,0.6739130616188049,1.111522555351257
197,0.8159509301185608,0.5007965564727783,0.6739130616188049,1.0291177034378052
198,0.7269938588142395,0.7275535464286804,0.6521739363670349,1.274372696876526
199,0.7944785356521606,0.5652856826782227,0.6086956262588501,1.370849609375
